model,image_id,eff_ensemble,eff_individual_mean,eff_individual_best,eff_best_fixed,eff_best_fixed_gradient,best_fixed_method,best_fixed_gradient_method
squeezenet,ISIC_0015040,0.11452643851719617,0.0553398494042765,0.44174336534051856,0.44174336534051856,0.44174336534051856,gradcam,gradcam
squeezenet,ISIC_0015041,0.016610794231688524,0.14471666117428908,0.49202780058710427,0.14233560078751323,0.14233560078751323,gradcam,gradcam
squeezenet,ISIC_0015046,0.0582000277049497,0.10998887379758128,0.5455065688399102,0.1675217609142148,0.1675217609142148,gradcam,gradcam
squeezenet,ISIC_0015050,0.060868947073549805,0.0831467891317504,0.672634475202649,0.040320063051153085,0.040320063051153085,gradcam,gradcam
squeezenet,ISIC_0015051,0.06376189577152884,0.2468890815862829,0.6632849966102633,0.16041198134266568,0.16041198134266568,gradcam,gradcam
squeezenet,ISIC_0015056,-0.07101380041234374,-0.08762477141016409,0.21167110945033032,0.21167110945033032,0.21167110945033032,gradcam,gradcam
squeezenet,ISIC_0015057,-0.12415335744472611,-0.06317758345782423,0.348964079659909,-0.03287356634907717,-0.03287356634907717,gradcam,gradcam
squeezenet,ISIC_0015060,-0.11739725096544104,-0.17786075764476333,0.06983956795238574,0.06983956795238574,0.06983956795238574,gradcam,gradcam
squeezenet,ISIC_0015064,-0.1285674597849409,0.03640027616210783,0.5862452781008763,0.17575721823341597,0.17575721823341597,gradcam,gradcam
squeezenet,ISIC_0015071,-0.13073955312244295,-0.12547621574824244,0.09282981806189851,0.09282981806189851,0.09282981806189851,gradcam,gradcam
squeezenet,ISIC_0015078,0.05231034373049764,0.048670391917186084,0.1978696815736884,-0.0015989558935349338,-0.0015989558935349338,gradcam,gradcam
squeezenet,ISIC_0015089,-0.10330349318630627,-0.04098085001978664,0.2932493017106494,0.21251284506675164,0.21251284506675164,gradcam,gradcam
squeezenet,ISIC_0015102,0.020593421378655417,-0.09423354941295402,0.26657952123915557,0.26657952123915557,0.26657952123915557,gradcam,gradcam
squeezenet,ISIC_0015115,-0.027975568073896877,-0.05331659112820716,0.2995231193689304,0.1617309701834641,0.1617309701834641,gradcam,gradcam
squeezenet,ISIC_0015118,-0.0651434446672589,-0.02062175203075125,0.2278404110589058,0.2278404110589058,0.2278404110589058,gradcam,gradcam
squeezenet,ISIC_0015119,0.008169878034421771,0.08639374031116005,0.5805336717121846,0.16816475311399418,0.16816475311399418,gradcam,gradcam
squeezenet,ISIC_0015125,-0.06381742942865246,-0.07057068524235195,0.21940642928251114,0.21940642928251114,0.21940642928251114,gradcam,gradcam
squeezenet,ISIC_0015127,0.12854033486745173,-0.03901137362508322,0.266811298202792,0.266811298202792,0.266811298202792,gradcam,gradcam
squeezenet,ISIC_0015129,-0.2885476765482221,-0.005274923966851282,0.24719724126640305,0.03088904378297787,0.03088904378297787,gradcam,gradcam
squeezenet,ISIC_0015130,-0.28406669112846433,-0.24593089093082138,0.10950992932704326,0.06998014838085527,0.06998014838085527,gradcam,gradcam
squeezenet,ISIC_0015132,-0.0404718489378164,0.017738112793612003,0.24087203384060776,0.24087203384060776,0.24087203384060776,gradcam,gradcam
squeezenet,ISIC_0015133,-0.2082492796470375,-0.1636728887452595,0.19834636170889505,0.19834636170889505,0.19834636170889505,gradcam,gradcam
squeezenet,ISIC_0015136,-0.027015986919354695,0.00033550175845217654,0.19101806357359585,0.19101806357359585,0.19101806357359585,gradcam,gradcam
squeezenet,ISIC_0015139,-0.35505686777079964,-0.25650695295456577,0.08888458314678274,0.08888458314678274,0.08888458314678274,gradcam,gradcam
squeezenet,ISIC_0015140,-0.11892178185628162,-0.09206126473678636,0.20777332203911505,0.20777332203911505,0.20777332203911505,gradcam,gradcam
squeezenet,ISIC_0015142,-0.22196678604232684,-0.16751934703449217,0.025036289415934547,0.025036289415934547,0.025036289415934547,gradcam,gradcam
squeezenet,ISIC_0015146,-0.08339948894218552,-0.09059393907365956,0.08988258842722827,0.07681835065742515,0.07681835065742515,gradcam,gradcam
squeezenet,ISIC_0015149,-0.17909839055787788,0.0716615242917379,0.4703986351484777,0.14336534417491867,0.14336534417491867,gradcam,gradcam
squeezenet,ISIC_0015150,-0.0966679610810682,-0.00015702548167706838,0.21914923517430102,0.21914923517430102,0.21914923517430102,gradcam,gradcam
squeezenet,ISIC_0015152,-0.2314486979857507,-0.1328869643564101,0.1800877675781663,-0.3005408158778173,-0.3005408158778173,gradcam,gradcam
squeezenet,ISIC_0015155,-0.145748348158835,-0.1508611948765046,0.2121803312952125,0.12093568716402,0.12093568716402,gradcam,gradcam
squeezenet,ISIC_0015156,-0.09378231383084498,-0.018108043705936307,0.40092270272678465,0.25629533158439466,0.25629533158439466,gradcam,gradcam
squeezenet,ISIC_0015157,0.027267366803919835,0.053024914683566855,0.426757234714365,0.24204901795492637,0.24204901795492637,gradcam,gradcam
squeezenet,ISIC_0015160,-0.0014564116953979126,0.040934280938588495,0.546266130593572,0.02108920090979857,0.02108920090979857,gradcam,gradcam
