model,image_id,fae_method,metric,score
squeezenet,ISIC_0012425,guided_backprop,avg_sensitivity,0.9490703403949737
squeezenet,ISIC_0012425,guided_backprop,relevance_mass_accuracy,1.4674183130264282
squeezenet,ISIC_0012425,guided_backprop,pointing_game,1.0
squeezenet,ISIC_0012425,guided_backprop,sparseness,0.6624759486833971
squeezenet,ISIC_0012425,guided_backprop,complexity,11.058106422424316
squeezenet,ISIC_0012425,guided_backprop,model_parameter_randomisation,0.7441155587322962
squeezenet,ISIC_0012425,guided_backprop,random_logit,0.8632191667903144
squeezenet,ISIC_0012425,guided_backprop,completeness,
squeezenet,ISIC_0012425,guided_backprop,non_sensitivity,
squeezenet,ISIC_0012425,lrp,faithfulness_correlation,0.10108587145805359
squeezenet,ISIC_0012425,lrp,pixel_flipping,54.79507827758789
squeezenet,ISIC_0012425,lrp,max_sensitivity,1.3495103120803833
squeezenet,ISIC_0012425,lrp,avg_sensitivity,1.1664414048194884
squeezenet,ISIC_0012425,lrp,relevance_mass_accuracy,-0.12114467471837997
squeezenet,ISIC_0012425,lrp,pointing_game,1.0
squeezenet,ISIC_0012425,lrp,sparseness,0.714281269355282
squeezenet,ISIC_0012425,lrp,complexity,10.742327690124512
squeezenet,ISIC_0012425,lrp,model_parameter_randomisation,0.509451327030651
squeezenet,ISIC_0012425,lrp,random_logit,0.9028135515002681
squeezenet,ISIC_0012425,lrp,completeness,0.0
squeezenet,ISIC_0012425,lrp,non_sensitivity,
squeezenet,ISIC_0012425,occlusion,faithfulness_correlation,0.045159030705690384
squeezenet,ISIC_0012425,occlusion,pixel_flipping,49.9549560546875
squeezenet,ISIC_0012425,occlusion,max_sensitivity,1.0015186071395874
squeezenet,ISIC_0012425,occlusion,avg_sensitivity,0.9422589123249054
squeezenet,ISIC_0012425,occlusion,relevance_mass_accuracy,0.055200137197971344
squeezenet,ISIC_0012425,occlusion,pointing_game,0.0
squeezenet,ISIC_0012425,occlusion,sparseness,0.46744431308519924
squeezenet,ISIC_0012425,occlusion,complexity,11.561450004577637
squeezenet,ISIC_0012425,occlusion,model_parameter_randomisation,
squeezenet,ISIC_0012425,occlusion,random_logit,0.2958648565241858
squeezenet,ISIC_0012425,occlusion,completeness,
squeezenet,ISIC_0012425,occlusion,non_sensitivity,
resnet18,ISIC_0012758,integrated_gradients,faithfulness_correlation,0.2567819654941559
resnet18,ISIC_0012758,integrated_gradients,pixel_flipping,607.0235595703125
resnet18,ISIC_0012758,integrated_gradients,max_sensitivity,1.3945308923721313
resnet18,ISIC_0012758,integrated_gradients,avg_sensitivity,1.332384216785431
resnet18,ISIC_0012758,integrated_gradients,relevance_mass_accuracy,0.8828283548355103
resnet18,ISIC_0012758,integrated_gradients,pointing_game,1.0
resnet18,ISIC_0012758,integrated_gradients,sparseness,0.5038044997708734
resnet18,ISIC_0012758,integrated_gradients,complexity,11.480646133422852
resnet18,ISIC_0012758,integrated_gradients,model_parameter_randomisation,0.17588300804946266
resnet18,ISIC_0012758,integrated_gradients,random_logit,0.45334919465567125
resnet18,ISIC_0012758,integrated_gradients,completeness,0.0
resnet18,ISIC_0012758,integrated_gradients,non_sensitivity,
resnet18,ISIC_0012758,saliency,faithfulness_correlation,0.09981400519609451
resnet18,ISIC_0012758,saliency,pixel_flipping,600.908203125
resnet18,ISIC_0012758,saliency,max_sensitivity,0.8446245193481445
resnet18,ISIC_0012758,saliency,avg_sensitivity,0.8374073565006256
resnet18,ISIC_0012758,saliency,relevance_mass_accuracy,0.08517027646303177
resnet18,ISIC_0012758,saliency,pointing_game,0.0
resnet18,ISIC_0012758,saliency,sparseness,0.4977578318171623
resnet18,ISIC_0012758,saliency,complexity,11.49406623840332
resnet18,ISIC_0012758,saliency,model_parameter_randomisation,0.17152464319104657
resnet18,ISIC_0012758,saliency,random_logit,0.379032992711975
resnet18,ISIC_0012758,saliency,completeness,
resnet18,ISIC_0012758,saliency,non_sensitivity,
resnet18,ISIC_0012758,gradcam,faithfulness_correlation,0.15445534884929657
resnet18,ISIC_0012758,gradcam,pixel_flipping,571.0755615234375
resnet18,ISIC_0012758,gradcam,max_sensitivity,0.3158980906009674
resnet18,ISIC_0012758,gradcam,avg_sensitivity,0.26968888491392135
resnet18,ISIC_0012758,gradcam,relevance_mass_accuracy,0.18698306381702423
resnet18,ISIC_0012758,gradcam,pointing_game,1.0
resnet18,ISIC_0012758,gradcam,sparseness,0.44346341970891207
resnet18,ISIC_0012758,gradcam,complexity,11.606382369995117
resnet18,ISIC_0012758,gradcam,model_parameter_randomisation,
resnet18,ISIC_0012758,gradcam,random_logit,0.7792087592682849
resnet18,ISIC_0012758,gradcam,completeness,
resnet18,ISIC_0012758,gradcam,non_sensitivity,
resnet18,ISIC_0012758,deep_lift,faithfulness_correlation,0.018373144790530205
resnet18,ISIC_0012758,deep_lift,pixel_flipping,610.597900390625
resnet18,ISIC_0012758,deep_lift,max_sensitivity,1.230757474899292
resnet18,ISIC_0012758,deep_lift,avg_sensitivity,1.198525846004486
resnet18,ISIC_0012758,deep_lift,relevance_mass_accuracy,1.3403130769729614
resnet18,ISIC_0012758,deep_lift,pointing_game,0.0
resnet18,ISIC_0012758,deep_lift,sparseness,0.5090738059475143
resnet18,ISIC_0012758,deep_lift,complexity,11.470978736877441
resnet18,ISIC_0012758,deep_lift,model_parameter_randomisation,0.16819528804749795
resnet18,ISIC_0012758,deep_lift,random_logit,0.4684261409064575
resnet18,ISIC_0012758,deep_lift,completeness,0.0
resnet18,ISIC_0012758,deep_lift,non_sensitivity,
resnet18,ISIC_0012758,guided_backprop,faithfulness_correlation,-0.006075668148696423
resnet18,ISIC_0012758,guided_backprop,pixel_flipping,616.3359375
resnet18,ISIC_0012758,guided_backprop,max_sensitivity,0.9082587361335754
resnet18,ISIC_0012758,guided_backprop,avg_sensitivity,0.8537685811519623
resnet18,ISIC_0012758,guided_backprop,relevance_mass_accuracy,1.409477710723877
resnet18,ISIC_0012758,guided_backprop,pointing_game,1.0
resnet18,ISIC_0012758,guided_backprop,sparseness,0.8386800465603536
resnet18,ISIC_0012758,guided_backprop,complexity,10.119136810302734
resnet18,ISIC_0012758,guided_backprop,model_parameter_randomisation,0.5686224897469196
resnet18,ISIC_0012758,guided_backprop,random_logit,0.9993139805876571
resnet18,ISIC_0012758,guided_backprop,completeness,
resnet18,ISIC_0012758,guided_backprop,non_sensitivity,
resnet18,ISIC_0012758,lrp,faithfulness_correlation,-0.08077437430620193
resnet18,ISIC_0012758,lrp,pixel_flipping,646.6636962890625
resnet18,ISIC_0012758,lrp,max_sensitivity,6.756303310394287
resnet18,ISIC_0012758,lrp,avg_sensitivity,7.677710568904876
resnet18,ISIC_0012758,lrp,relevance_mass_accuracy,-0.0005743661895394325
resnet18,ISIC_0012758,lrp,pointing_game,0.0
resnet18,ISIC_0012758,lrp,sparseness,0.955463628099489
resnet18,ISIC_0012758,lrp,complexity,8.649269104003906
resnet18,ISIC_0012758,lrp,model_parameter_randomisation,0.4044334136125864
resnet18,ISIC_0012758,lrp,random_logit,0.9895045091369536
resnet18,ISIC_0012758,lrp,completeness,0.0
resnet18,ISIC_0012758,lrp,non_sensitivity,
resnet18,ISIC_0012758,occlusion,faithfulness_correlation,-0.11334320902824402
resnet18,ISIC_0012758,occlusion,pixel_flipping,391.3344421386719
resnet18,ISIC_0012758,occlusion,max_sensitivity,1.4347974061965942
resnet18,ISIC_0012758,occlusion,avg_sensitivity,1.2309962391853333
resnet18,ISIC_0012758,occlusion,relevance_mass_accuracy,0.1485249102115631
resnet18,ISIC_0012758,occlusion,pointing_game,1.0
resnet18,ISIC_0012758,occlusion,sparseness,0.4836896117402577
resnet18,ISIC_0012758,occlusion,complexity,11.526535987854004
resnet18,ISIC_0012758,occlusion,model_parameter_randomisation,0.02931714157223134
resnet18,ISIC_0012758,occlusion,random_logit,0.504521650096653
resnet18,ISIC_0012758,occlusion,completeness,
resnet18,ISIC_0012758,occlusion,non_sensitivity,
squeezenet,ISIC_0012758,integrated_gradients,faithfulness_correlation,-0.19502851366996765
squeezenet,ISIC_0012758,integrated_gradients,pixel_flipping,346.66815185546875
squeezenet,ISIC_0012758,integrated_gradients,max_sensitivity,1.2641419172286987
squeezenet,ISIC_0012758,integrated_gradients,avg_sensitivity,1.2228315353393555
squeezenet,ISIC_0012758,integrated_gradients,relevance_mass_accuracy,-1.030277132987976
squeezenet,ISIC_0012758,integrated_gradients,pointing_game,1.0
squeezenet,ISIC_0012758,integrated_gradients,sparseness,0.6925778673761998
squeezenet,ISIC_0012758,integrated_gradients,complexity,10.9375638961792
squeezenet,ISIC_0012758,integrated_gradients,model_parameter_randomisation,
squeezenet,ISIC_0012758,integrated_gradients,random_logit,0.8493720810598481
squeezenet,ISIC_0012758,integrated_gradients,completeness,0.0
squeezenet,ISIC_0012758,integrated_gradients,non_sensitivity,
squeezenet,ISIC_0012758,saliency,faithfulness_correlation,0.3353273570537567
squeezenet,ISIC_0012758,saliency,pixel_flipping,160.63916015625
squeezenet,ISIC_0012758,saliency,max_sensitivity,0.8754233121871948
squeezenet,ISIC_0012758,saliency,avg_sensitivity,0.8619872868061066
squeezenet,ISIC_0012758,saliency,relevance_mass_accuracy,0.25895342230796814
squeezenet,ISIC_0012758,saliency,pointing_game,1.0
squeezenet,ISIC_0012758,saliency,sparseness,0.6854383204414165
squeezenet,ISIC_0012758,saliency,complexity,10.98182487487793
squeezenet,ISIC_0012758,saliency,model_parameter_randomisation,
squeezenet,ISIC_0012758,saliency,random_logit,0.859990120491837
squeezenet,ISIC_0012758,saliency,completeness,
squeezenet,ISIC_0012758,saliency,non_sensitivity,
squeezenet,ISIC_0012758,gradcam,faithfulness_correlation,0.44312575459480286
squeezenet,ISIC_0012758,gradcam,pixel_flipping,211.50802612304688
squeezenet,ISIC_0012758,gradcam,max_sensitivity,0.6341676115989685
squeezenet,ISIC_0012758,gradcam,avg_sensitivity,0.43517428636550903
squeezenet,ISIC_0012758,gradcam,relevance_mass_accuracy,0.42899635434150696
squeezenet,ISIC_0012758,gradcam,pointing_game,1.0
squeezenet,ISIC_0012758,gradcam,sparseness,0.7329979668416321
squeezenet,ISIC_0012758,gradcam,complexity,10.878645896911621
squeezenet,ISIC_0012758,gradcam,model_parameter_randomisation,
squeezenet,ISIC_0012758,gradcam,random_logit,0.6815202748786193
squeezenet,ISIC_0012758,gradcam,completeness,
squeezenet,ISIC_0012758,gradcam,non_sensitivity,
squeezenet,ISIC_0012758,deep_lift,faithfulness_correlation,-0.1167522594332695
squeezenet,ISIC_0012758,deep_lift,pixel_flipping,431.3789978027344
squeezenet,ISIC_0012758,deep_lift,max_sensitivity,1.343076229095459
squeezenet,ISIC_0012758,deep_lift,avg_sensitivity,1.302530086040497
squeezenet,ISIC_0012758,deep_lift,relevance_mass_accuracy,0.43329840898513794
squeezenet,ISIC_0012758,deep_lift,pointing_game,0.0
squeezenet,ISIC_0012758,deep_lift,sparseness,0.612114411333887
squeezenet,ISIC_0012758,deep_lift,complexity,11.226480484008789
squeezenet,ISIC_0012758,deep_lift,model_parameter_randomisation,
squeezenet,ISIC_0012758,deep_lift,random_logit,0.7534203556281762
squeezenet,ISIC_0012758,deep_lift,completeness,0.0
squeezenet,ISIC_0012758,deep_lift,non_sensitivity,
squeezenet,ISIC_0012758,guided_backprop,faithfulness_correlation,0.01727517694234848
squeezenet,ISIC_0012758,guided_backprop,pixel_flipping,307.1494445800781
squeezenet,ISIC_0012758,guided_backprop,max_sensitivity,1.0349516868591309
squeezenet,ISIC_0012758,guided_backprop,avg_sensitivity,1.0015911996364593
squeezenet,ISIC_0012758,guided_backprop,relevance_mass_accuracy,-1.550048589706421
squeezenet,ISIC_0012758,guided_backprop,pointing_game,1.0
squeezenet,ISIC_0012758,guided_backprop,sparseness,0.7875964599319389
squeezenet,ISIC_0012758,guided_backprop,complexity,10.455968856811523
squeezenet,ISIC_0012758,guided_backprop,model_parameter_randomisation,
squeezenet,ISIC_0012758,guided_backprop,random_logit,0.9952957566324484
squeezenet,ISIC_0012758,guided_backprop,completeness,
squeezenet,ISIC_0012758,guided_backprop,non_sensitivity,
squeezenet,ISIC_0012758,lrp,faithfulness_correlation,-0.13752155005931854
squeezenet,ISIC_0012758,lrp,pixel_flipping,361.83636474609375
squeezenet,ISIC_0012758,lrp,max_sensitivity,1.2498326301574707
squeezenet,ISIC_0012758,lrp,avg_sensitivity,1.2281006097793579
squeezenet,ISIC_0012758,lrp,relevance_mass_accuracy,-1.7885771989822388
squeezenet,ISIC_0012758,lrp,pointing_game,0.0
squeezenet,ISIC_0012758,lrp,sparseness,0.6543499289793671
squeezenet,ISIC_0012758,lrp,complexity,11.094526290893555
squeezenet,ISIC_0012758,lrp,model_parameter_randomisation,
squeezenet,ISIC_0012758,lrp,random_logit,0.7844023004554254
squeezenet,ISIC_0012758,lrp,completeness,0.0
squeezenet,ISIC_0012758,lrp,non_sensitivity,
squeezenet,ISIC_0012758,occlusion,faithfulness_correlation,0.398792564868927
squeezenet,ISIC_0012758,occlusion,pixel_flipping,75.8289794921875
squeezenet,ISIC_0012758,occlusion,max_sensitivity,0.44203150272369385
squeezenet,ISIC_0012758,occlusion,avg_sensitivity,0.29703926742076875
squeezenet,ISIC_0012758,occlusion,relevance_mass_accuracy,0.6152960062026978
squeezenet,ISIC_0012758,occlusion,pointing_game,1.0
squeezenet,ISIC_0012758,occlusion,sparseness,0.6118151493445927
squeezenet,ISIC_0012758,occlusion,complexity,11.245426177978516
squeezenet,ISIC_0012758,occlusion,model_parameter_randomisation,0.05217060223764594
squeezenet,ISIC_0012758,occlusion,random_logit,0.5868622743986622
squeezenet,ISIC_0012758,occlusion,completeness,
squeezenet,ISIC_0012758,occlusion,non_sensitivity,
resnet18,ISIC_0012989,integrated_gradients,faithfulness_correlation,0.17391638457775116
resnet18,ISIC_0012989,integrated_gradients,pixel_flipping,131.19468688964844
resnet18,ISIC_0012989,integrated_gradients,max_sensitivity,1.2516125440597534
resnet18,ISIC_0012989,integrated_gradients,avg_sensitivity,1.2246001362800598
resnet18,ISIC_0012989,integrated_gradients,relevance_mass_accuracy,29.469097137451172
resnet18,ISIC_0012989,integrated_gradients,pointing_game,0.0
resnet18,ISIC_0012989,integrated_gradients,sparseness,0.5550934822411635
resnet18,ISIC_0012989,integrated_gradients,complexity,11.365641593933105
resnet18,ISIC_0012989,integrated_gradients,model_parameter_randomisation,0.23182759681630394
resnet18,ISIC_0012989,integrated_gradients,random_logit,0.6287575558095881
resnet18,ISIC_0012989,integrated_gradients,completeness,0.0
resnet18,ISIC_0012989,integrated_gradients,non_sensitivity,
resnet18,ISIC_0012989,saliency,faithfulness_correlation,0.15956705808639526
resnet18,ISIC_0012989,saliency,pixel_flipping,106.1811752319336
resnet18,ISIC_0012989,saliency,max_sensitivity,0.8417113423347473
resnet18,ISIC_0012989,saliency,avg_sensitivity,0.8337803483009338
resnet18,ISIC_0012989,saliency,relevance_mass_accuracy,0.09419167786836624
resnet18,ISIC_0012989,saliency,pointing_game,1.0
resnet18,ISIC_0012989,saliency,sparseness,0.5408394682028547
resnet18,ISIC_0012989,saliency,complexity,11.402814865112305
resnet18,ISIC_0012989,saliency,model_parameter_randomisation,0.2361790506400548
resnet18,ISIC_0012989,saliency,random_logit,0.5420558850535625
resnet18,ISIC_0012989,saliency,completeness,
resnet18,ISIC_0012989,saliency,non_sensitivity,
resnet18,ISIC_0012989,gradcam,faithfulness_correlation,0.053070858120918274
resnet18,ISIC_0012989,gradcam,pixel_flipping,77.76653289794922
resnet18,ISIC_0012989,gradcam,max_sensitivity,1.558266520500183
resnet18,ISIC_0012989,gradcam,avg_sensitivity,1.4300964713096618
resnet18,ISIC_0012989,gradcam,relevance_mass_accuracy,0.07939302921295166
resnet18,ISIC_0012989,gradcam,pointing_game,0.0
resnet18,ISIC_0012989,gradcam,sparseness,0.3813290061853123
resnet18,ISIC_0012989,gradcam,complexity,11.679043769836426
resnet18,ISIC_0012989,gradcam,model_parameter_randomisation,
resnet18,ISIC_0012989,gradcam,random_logit,0.49940033715440707
resnet18,ISIC_0012989,gradcam,completeness,
resnet18,ISIC_0012989,gradcam,non_sensitivity,
resnet18,ISIC_0012989,deep_lift,faithfulness_correlation,0.032848406583070755
resnet18,ISIC_0012989,deep_lift,pixel_flipping,152.41796875
resnet18,ISIC_0012989,deep_lift,max_sensitivity,1.201550006866455
resnet18,ISIC_0012989,deep_lift,avg_sensitivity,1.1850844502449036
resnet18,ISIC_0012989,deep_lift,relevance_mass_accuracy,-2.2291104793548584
resnet18,ISIC_0012989,deep_lift,pointing_game,0.0
resnet18,ISIC_0012989,deep_lift,sparseness,0.5222398785759343
resnet18,ISIC_0012989,deep_lift,complexity,11.443138122558594
resnet18,ISIC_0012989,deep_lift,model_parameter_randomisation,0.2193873675890793
resnet18,ISIC_0012989,deep_lift,random_logit,0.49945880057921055
resnet18,ISIC_0012989,deep_lift,completeness,0.0
resnet18,ISIC_0012989,deep_lift,non_sensitivity,
resnet18,ISIC_0012989,guided_backprop,faithfulness_correlation,-0.042284801602363586
resnet18,ISIC_0012989,guided_backprop,pixel_flipping,66.48748016357422
resnet18,ISIC_0012989,guided_backprop,max_sensitivity,0.8153476715087891
resnet18,ISIC_0012989,guided_backprop,avg_sensitivity,0.7837763488292694
resnet18,ISIC_0012989,guided_backprop,relevance_mass_accuracy,1.0095900297164917
resnet18,ISIC_0012989,guided_backprop,pointing_game,1.0
resnet18,ISIC_0012989,guided_backprop,sparseness,0.7536111560857478
resnet18,ISIC_0012989,guided_backprop,complexity,10.674047470092773
resnet18,ISIC_0012989,guided_backprop,model_parameter_randomisation,0.6859843285679155
resnet18,ISIC_0012989,guided_backprop,random_logit,0.9967427307292167
resnet18,ISIC_0012989,guided_backprop,completeness,
resnet18,ISIC_0012989,guided_backprop,non_sensitivity,
resnet18,ISIC_0012989,lrp,faithfulness_correlation,0.0006487833452410996
resnet18,ISIC_0012989,lrp,pixel_flipping,25.69012451171875
resnet18,ISIC_0012989,lrp,max_sensitivity,67.9886703491211
resnet18,ISIC_0012989,lrp,avg_sensitivity,2.6432669162750244
resnet18,ISIC_0012989,lrp,relevance_mass_accuracy,0.0025676623918116093
resnet18,ISIC_0012989,lrp,pointing_game,0.0
resnet18,ISIC_0012989,lrp,sparseness,0.8547097290334359
resnet18,ISIC_0012989,lrp,complexity,10.092964172363281
resnet18,ISIC_0012989,lrp,model_parameter_randomisation,0.3829648876481417
resnet18,ISIC_0012989,lrp,random_logit,0.9549320827901346
resnet18,ISIC_0012989,lrp,completeness,0.0
resnet18,ISIC_0012989,lrp,non_sensitivity,
resnet18,ISIC_0012989,occlusion,faithfulness_correlation,0.3379303216934204
resnet18,ISIC_0012989,occlusion,pixel_flipping,243.73936462402344
resnet18,ISIC_0012989,occlusion,max_sensitivity,1.1335176229476929
resnet18,ISIC_0012989,occlusion,avg_sensitivity,1.0149990499019623
resnet18,ISIC_0012989,occlusion,relevance_mass_accuracy,0.14229920506477356
resnet18,ISIC_0012989,occlusion,pointing_game,1.0
resnet18,ISIC_0012989,occlusion,sparseness,0.4554164002729739
resnet18,ISIC_0012989,occlusion,complexity,11.561830520629883
resnet18,ISIC_0012989,occlusion,model_parameter_randomisation,0.04084864218550159
resnet18,ISIC_0012989,occlusion,random_logit,0.44653075435128337
resnet18,ISIC_0012989,occlusion,completeness,
resnet18,ISIC_0012989,occlusion,non_sensitivity,
squeezenet,ISIC_0012989,integrated_gradients,faithfulness_correlation,0.057841766625642776
squeezenet,ISIC_0012989,integrated_gradients,pixel_flipping,367.83758544921875
squeezenet,ISIC_0012989,integrated_gradients,max_sensitivity,1.4388481378555298
squeezenet,ISIC_0012989,integrated_gradients,avg_sensitivity,1.4080575227737426
squeezenet,ISIC_0012989,integrated_gradients,relevance_mass_accuracy,0.6360558271408081
squeezenet,ISIC_0012989,integrated_gradients,pointing_game,0.0
squeezenet,ISIC_0012989,integrated_gradients,sparseness,0.6759288149719376
squeezenet,ISIC_0012989,integrated_gradients,complexity,10.953256607055664
squeezenet,ISIC_0012989,integrated_gradients,model_parameter_randomisation,
squeezenet,ISIC_0012989,integrated_gradients,random_logit,0.7520216153728883
squeezenet,ISIC_0012989,integrated_gradients,completeness,0.0
squeezenet,ISIC_0012989,integrated_gradients,non_sensitivity,
squeezenet,ISIC_0012989,saliency,faithfulness_correlation,0.2496194839477539
squeezenet,ISIC_0012989,saliency,pixel_flipping,186.325439453125
squeezenet,ISIC_0012989,saliency,max_sensitivity,0.9785673022270203
squeezenet,ISIC_0012989,saliency,avg_sensitivity,0.9084635615348816
squeezenet,ISIC_0012989,saliency,relevance_mass_accuracy,0.2761770784854889
squeezenet,ISIC_0012989,saliency,pointing_game,1.0
squeezenet,ISIC_0012989,saliency,sparseness,0.7141790156705882
squeezenet,ISIC_0012989,saliency,complexity,10.790837287902832
squeezenet,ISIC_0012989,saliency,model_parameter_randomisation,
squeezenet,ISIC_0012989,saliency,random_logit,0.8835365360038612
squeezenet,ISIC_0012989,saliency,completeness,
squeezenet,ISIC_0012989,saliency,non_sensitivity,
squeezenet,ISIC_0012989,gradcam,faithfulness_correlation,0.42784416675567627
squeezenet,ISIC_0012989,gradcam,pixel_flipping,117.8302001953125
squeezenet,ISIC_0012989,gradcam,max_sensitivity,0.61925208568573
squeezenet,ISIC_0012989,gradcam,avg_sensitivity,0.49959500730037687
squeezenet,ISIC_0012989,gradcam,relevance_mass_accuracy,0.48320379853248596
squeezenet,ISIC_0012989,gradcam,pointing_game,1.0
squeezenet,ISIC_0012989,gradcam,sparseness,0.7619690563255849
squeezenet,ISIC_0012989,gradcam,complexity,10.5869140625
squeezenet,ISIC_0012989,gradcam,model_parameter_randomisation,
squeezenet,ISIC_0012989,gradcam,random_logit,0.7993457973281023
squeezenet,ISIC_0012989,gradcam,completeness,
squeezenet,ISIC_0012989,gradcam,non_sensitivity,
squeezenet,ISIC_0012989,deep_lift,faithfulness_correlation,0.022179655730724335
squeezenet,ISIC_0012989,deep_lift,pixel_flipping,340.45196533203125
squeezenet,ISIC_0012989,deep_lift,max_sensitivity,1.4730321168899536
squeezenet,ISIC_0012989,deep_lift,avg_sensitivity,1.393292200565338
squeezenet,ISIC_0012989,deep_lift,relevance_mass_accuracy,1.6223900318145752
squeezenet,ISIC_0012989,deep_lift,pointing_game,0.0
squeezenet,ISIC_0012989,deep_lift,sparseness,0.6424663015049433
squeezenet,ISIC_0012989,deep_lift,complexity,11.119815826416016
squeezenet,ISIC_0012989,deep_lift,model_parameter_randomisation,
squeezenet,ISIC_0012989,deep_lift,random_logit,0.8030810788292697
squeezenet,ISIC_0012989,deep_lift,completeness,0.0
squeezenet,ISIC_0012989,deep_lift,non_sensitivity,
squeezenet,ISIC_0012989,guided_backprop,faithfulness_correlation,0.040101248770952225
squeezenet,ISIC_0012989,guided_backprop,pixel_flipping,311.041259765625
squeezenet,ISIC_0012989,guided_backprop,max_sensitivity,1.101392149925232
squeezenet,ISIC_0012989,guided_backprop,avg_sensitivity,1.0028068721294403
squeezenet,ISIC_0012989,guided_backprop,relevance_mass_accuracy,-0.24917395412921906
squeezenet,ISIC_0012989,guided_backprop,pointing_game,1.0
squeezenet,ISIC_0012989,guided_backprop,sparseness,0.77050763866352
squeezenet,ISIC_0012989,guided_backprop,complexity,10.510856628417969
squeezenet,ISIC_0012989,guided_backprop,model_parameter_randomisation,
squeezenet,ISIC_0012989,guided_backprop,random_logit,0.9583733642208482
squeezenet,ISIC_0012989,guided_backprop,completeness,
squeezenet,ISIC_0012989,guided_backprop,non_sensitivity,
squeezenet,ISIC_0012989,lrp,faithfulness_correlation,0.06383924186229706
squeezenet,ISIC_0012989,lrp,pixel_flipping,350.03387451171875
squeezenet,ISIC_0012989,lrp,max_sensitivity,1.4279471635818481
squeezenet,ISIC_0012989,lrp,avg_sensitivity,1.343467617034912
squeezenet,ISIC_0012989,lrp,relevance_mass_accuracy,-1.456953525543213
squeezenet,ISIC_0012989,lrp,pointing_game,1.0
squeezenet,ISIC_0012989,lrp,sparseness,0.6861342808480877
squeezenet,ISIC_0012989,lrp,complexity,10.946444511413574
squeezenet,ISIC_0012989,lrp,model_parameter_randomisation,
squeezenet,ISIC_0012989,lrp,random_logit,0.7885485454903653
squeezenet,ISIC_0012989,lrp,completeness,0.0
squeezenet,ISIC_0012989,lrp,non_sensitivity,
squeezenet,ISIC_0012989,occlusion,faithfulness_correlation,0.29696133732795715
squeezenet,ISIC_0012989,occlusion,pixel_flipping,84.23011779785156
squeezenet,ISIC_0012989,occlusion,max_sensitivity,1.144220232963562
squeezenet,ISIC_0012989,occlusion,avg_sensitivity,0.7957861423492432
squeezenet,ISIC_0012989,occlusion,relevance_mass_accuracy,0.37136781215667725
squeezenet,ISIC_0012989,occlusion,pointing_game,1.0
squeezenet,ISIC_0012989,occlusion,sparseness,0.5681416808978654
squeezenet,ISIC_0012989,occlusion,complexity,11.331254005432129
squeezenet,ISIC_0012989,occlusion,model_parameter_randomisation,
squeezenet,ISIC_0012989,occlusion,random_logit,0.5575578377797525
squeezenet,ISIC_0012989,occlusion,completeness,
squeezenet,ISIC_0012989,occlusion,non_sensitivity,
resnet18,ISIC_0013072,integrated_gradients,faithfulness_correlation,-0.15040920674800873
resnet18,ISIC_0013072,integrated_gradients,pixel_flipping,12.24167537689209
resnet18,ISIC_0013072,integrated_gradients,max_sensitivity,1.281459927558899
resnet18,ISIC_0013072,integrated_gradients,avg_sensitivity,1.2285701632499695
resnet18,ISIC_0013072,integrated_gradients,relevance_mass_accuracy,0.881710410118103
resnet18,ISIC_0013072,integrated_gradients,pointing_game,1.0
resnet18,ISIC_0013072,integrated_gradients,sparseness,0.5337880530488289
resnet18,ISIC_0013072,integrated_gradients,complexity,11.416488647460938
resnet18,ISIC_0013072,integrated_gradients,model_parameter_randomisation,0.24645898614128456
resnet18,ISIC_0013072,integrated_gradients,random_logit,0.5922229437114863
resnet18,ISIC_0013072,integrated_gradients,completeness,0.0
resnet18,ISIC_0013072,integrated_gradients,non_sensitivity,
resnet18,ISIC_0013072,saliency,faithfulness_correlation,-0.04703238978981972
resnet18,ISIC_0013072,saliency,pixel_flipping,31.23029327392578
resnet18,ISIC_0013072,saliency,max_sensitivity,0.854268491268158
resnet18,ISIC_0013072,saliency,avg_sensitivity,0.850627213716507
resnet18,ISIC_0013072,saliency,relevance_mass_accuracy,0.35205546021461487
resnet18,ISIC_0013072,saliency,pointing_game,1.0
resnet18,ISIC_0013072,saliency,sparseness,0.5296178441521283
resnet18,ISIC_0013072,saliency,complexity,11.43021297454834
resnet18,ISIC_0013072,saliency,model_parameter_randomisation,0.2097015219240421
resnet18,ISIC_0013072,saliency,random_logit,0.6363102985946891
resnet18,ISIC_0013072,saliency,completeness,
resnet18,ISIC_0013072,saliency,non_sensitivity,
resnet18,ISIC_0013072,gradcam,faithfulness_correlation,0.05884561687707901
resnet18,ISIC_0013072,gradcam,pixel_flipping,122.03044128417969
resnet18,ISIC_0013072,gradcam,max_sensitivity,2.71662974357605
resnet18,ISIC_0013072,gradcam,avg_sensitivity,1.875233232975006
resnet18,ISIC_0013072,gradcam,relevance_mass_accuracy,0.5256319046020508
resnet18,ISIC_0013072,gradcam,pointing_game,1.0
resnet18,ISIC_0013072,gradcam,sparseness,0.42466210475073957
resnet18,ISIC_0013072,gradcam,complexity,11.624540328979492
resnet18,ISIC_0013072,gradcam,model_parameter_randomisation,
resnet18,ISIC_0013072,gradcam,random_logit,0.5582379335316485
resnet18,ISIC_0013072,gradcam,completeness,
resnet18,ISIC_0013072,gradcam,non_sensitivity,
resnet18,ISIC_0013072,deep_lift,faithfulness_correlation,-0.2117682695388794
resnet18,ISIC_0013072,deep_lift,pixel_flipping,11.202964782714844
