model,image_id,eff_ensemble,eff_individual_mean,eff_individual_best,eff_best_fixed,eff_best_fixed_gradient,best_fixed_method,best_fixed_gradient_method
resnet18,ISIC_0014942,-0.08492747352784455,-0.014868848936497214,0.18137679802339868,0.037299128844813456,0.18137679802339868,occlusion,gradcam
resnet18,ISIC_0014943,0.020328213648179938,0.015138532638986912,0.2028034848646651,-0.020438814419774687,-0.045196450427166815,occlusion,gradcam
resnet18,ISIC_0014944,0.015252930820846698,0.06655381358343519,0.33530818271055074,0.0314930371163799,0.33530818271055074,occlusion,gradcam
resnet18,ISIC_0014947,-0.03144593359412033,0.0523563944429446,0.3056742514240565,0.12717640670250804,0.2927825811340707,occlusion,gradcam
resnet18,ISIC_0014948,0.18997169151551274,0.16210433853997636,0.455008661691822,0.455008661691822,0.13650383273777333,occlusion,gradcam
resnet18,ISIC_0014949,-0.2798654322787361,-0.0610944145961495,0.15103645996342419,0.15103645996342419,-0.012318954259835504,occlusion,gradcam
resnet18,ISIC_0014952,-0.21334863784976335,-0.016460911187228304,0.5133833921246661,0.5133833921246661,0.23223743280725048,occlusion,gradcam
resnet18,ISIC_0014955,0.05445837982058642,0.14297071185435486,0.402716865192249,0.402716865192249,0.15370079532558442,occlusion,gradcam
resnet18,ISIC_0014956,-0.273604888400859,-0.042949583834200715,0.32349158227568725,0.32349158227568725,0.135203709916286,occlusion,gradcam
resnet18,ISIC_0014957,-0.15230839351038813,-1.3527893242285551,0.32232848295032734,0.32232848295032734,0.15250418804908344,occlusion,gradcam
resnet18,ISIC_0014958,0.33231894078891283,0.24897893005258864,0.3977911604054422,0.3977911604054422,0.3895895345212126,occlusion,gradcam
resnet18,ISIC_0014959,-0.0572889309959557,-0.05738245456352147,0.1423328249144413,0.08888744138592675,0.014771618509686764,occlusion,gradcam
resnet18,ISIC_0014961,0.17064031494059484,0.13016755460836316,0.22889076920968612,0.1890075827111509,0.20317206334398255,occlusion,gradcam
resnet18,ISIC_0014962,-0.3180120413409086,-0.05119850609835629,0.32184296517279354,0.32184296517279354,0.10374995777841411,occlusion,gradcam
resnet18,ISIC_0014963,0.026471185418088412,0.0550133583874287,0.24673907798119837,0.03658237942282827,-0.10395990747391008,occlusion,gradcam
resnet18,ISIC_0014964,-0.33305846058134775,-0.072694702753988,0.35166044766659343,0.35166044766659343,0.2043909528777886,occlusion,gradcam
